Country,City,NUTS_ID,"Lat, Lon",Area,Date,overview-main-road-network,local_oneway_km,local_twoway_km,local_dualcw_km,local_contra_km,overview-local-road-network,ratio_contraflow,overview-cycle_tracks-km,overview-cycle_lanes-km,overview-shared_pedestrians-km,overview-limited-access-km,overview-total-cycle-infrastructure,overview-busways-km,overview-cycle_streets-km,overview-ext-cycle-infrastructure,ratio-cycle_tracks-main_roads,ratio-cycle_infra-main_roads,sum_total_surface,sum_total_smoothness,sum_total_width,percentage_with_surface_tag,percentage_with_smoothness_tag,percentage_with_width_tag,type-pedestrian-bidirectional,surface_type-limited_access-blocks_slabs_cobbles-km,surface_type-limited_access-gravel_dirt-km,surface_type-limited_access-unknown-km,surface_type-shared_pedestrians-blocks_slabs_cobbles-km,surface_type-shared_pedestrians-unknown-km,surface_type-track-asphalt_concrete-km,surface_type-track-blocks_slabs_cobbles-km,surface_type-track-gravel_dirt-km,surface_type-track-stabilised_gravel-km,surface_type-track-unknown-km,surface_type-track-unrecognised-km,surface_type-shared_pedestrians-asphalt_concrete-km,surface_type-shared_pedestrians-gravel_dirt-km,surface_type-shared_pedestrians-stabilised_gravel-km,surface_type-shared_pedestrians-unrecognised-km,surface_type-limited_access-asphalt_concrete-km,surface_type-limited_access-stabilised_gravel-km,surface_type-limited_access-unrecognised-km,surface_type-lane-asphalt_concrete-km,surface_type-lane-blocks_slabs_cobbles-km,surface_type-lane-gravel_dirt-km,surface_type-lane-stabilised_gravel-km,surface_type-lane-unknown-km,surface_type-lane-unrecognised-km,percent_surface_type-limited_access-blocks_slabs_cobbles,percent_surface_type-limited_access-gravel_dirt,percent_surface_type-limited_access-unknown,percent_surface_type-shared_pedestrians-blocks_slabs_cobbles,percent_surface_type-shared_pedestrians-unknown,percent_surface_type-track-asphalt_concrete,percent_surface_type-track-blocks_slabs_cobbles,percent_surface_type-track-stabilised_gravel,percent_surface_type-track-gravel_dirt,percent_surface_type-track-unrecognised,percent_surface_type-track-unknown,surface_quality-limited_access-unknown-km,surface_quality-shared_pedestrians-unknown-km,surface_quality-track-perfectly_rideable-km,surface_quality-track-well_rideable-km,surface_quality-track-moderatly_rideable-km,surface_quality-track-badly_rideable-km,surface_quality-track-not_rideable-km,surface_quality-track-unknown-km,surface_quality-shared_pedestrians-perfectly_rideable-km,surface_quality-shared_pedestrians-well_rideable-km,surface_quality-shared_pedestrians-moderatly_rideable-km,surface_quality-shared_pedestrians-badly_rideable-km,surface_quality-shared_pedestrians-not_rideable-km,surface_quality-limited_access-perfectly_rideable-km,surface_quality-limited_access-well_rideable-km,surface_quality-limited_access-moderatly_rideable-km,surface_quality-limited_access-badly_rideable-km,surface_quality-limited_access-not_rideable-km,surface_quality-lane-perfectly_rideable-km,surface_quality-lane-well_rideable-km,surface_quality-lane-moderatly_rideable-km,surface_quality-lane-badly_rideable-km,surface_quality-lane-not_rideable-km,surface_quality-lane-unknown-km,percent_quality-limited_access-unknown,percent_quality-shared_pedestrians-unknown,percent_quality-track-perfectly_rideable,percent_quality_type-track-well_rideable,percent_quality_type-track-stabilised_gravel,percent_quality_type-track-gravel_dirt,percent_quality_type-track-unrecognised,percent_quality_type-track-unknown,type-limited_access-bidirectional,type-shared_pedestrians-bidirectional,percent_surface_type-shared_pedestrians-asphalt_concrete,percent_quality-shared_pedestrians-well_rideable,percent_quality-track-unknown,type-track-bidirectional,percent_surface_type-lane-unknown,percent_quality-lane-unknown,type-lane-unidirectional,type-track-unidirectional,percent_quality-lane-well_rideable,percent_quality-limited_access-badly_rideable,percent_quality-limited_access-moderatly_rideable,percent_surface_type-shared_pedestrians-gravel_dirt,percent_quality-lane-perfectly_rideable,percent_quality-limited_access-not_rideable,percent_quality-shared_pedestrians-badly_rideable,percent_quality-shared_pedestrians-moderatly_rideable,percent_quality-track-well_rideable,percent_surface_type-limited_access-asphalt_concrete,percent_surface_type-shared_pedestrians-stabilised_gravel,percent_quality-limited_access-perfectly_rideable,percent_quality-limited_access-well_rideable,percent_quality-shared_pedestrians-perfectly_rideable,percent_quality-track-moderatly_rideable,type-busway-unidirectional,type-street-bidirectional,percent_surface_type-limited_access-stabilised_gravel,percent_surface_type-limited_access-unrecognised,percent_quality-track-badly_rideable,type-pedestrian-unidirectional,type-shared_pedestrians-unidirectional,percent_quality-shared_pedestrians-not_rideable,type-lane-bidirectional,type-limited_access-unidirectional,percent_quality-lane-moderatly_rideable,percent_quality-track-not_rideable,percent_surface_type-shared_pedestrians-unrecognised,percent_surface_type-lane-asphalt_concrete,percent_surface_type-lane-unrecognised,type-street-unidirectional,percent_quality-lane-badly_rideable,percent_surface_type-lane-blocks_slabs_cobbles,percent_quality-lane-not_rideable,percent_surface_type-lane-stabilised_gravel,type-busway-bidirectional
UK,Fermanagh and Omagh,UKN0G,"54.445973, -7.719603",3006.285,2024-01-11 09:51,1342.232,15.593,2841.35,0.0,0.0,2856.943,0.0,5.156,0.507,16.496,3.776,25.935,0.0,0.0,25.935,0.004,0.019,20.396,2.73,1.496,78.644,10.528,5.769,4.978,0.006,3.116,,0.424,1.007,0.425,,0.707,,4.025,,15.042,0.023,,,0.655,,,,,,,0.507,,0.149,82.517,,2.571,6.105,8.234,,,13.709,,78.057,0.547,16.473,,,,,,5.156,,,0.023,,,,0.108,1.354,1.496,0.271,,,,,,0.507,14.486,99.863,,,,,,,3.776,16.496,91.187,,100.0,5.156,13.425,13.425,0.507,,,39.624,35.853,0.137,,7.189,,0.137,,17.334,,,2.848,,,,,,,,,,,,,,,,,,,,,,,
UK,Flintshire and Wrexham,UKL23,"53.112131, -3.028723",943.829,2024-01-11 09:54,975.049,25.758,1765.626,1.234,0.565,1793.184,2.148,49.375,5.059,58.562,19.133,132.129,0.071,0.0,132.2,0.051,0.136,75.687,12.208,5.533,57.283,9.24,4.187,12.432,2.768,3.441,4.944,3.109,20.054,21.654,0.601,0.736,,26.385,,26.443,6.635,2.321,,2.734,5.246,,,,,,5.059,,14.468,17.985,25.841,5.309,34.244,43.855,1.216,,1.49,,53.438,7.767,48.693,1.62,4.44,,,,43.316,2.745,4.005,0.824,2.295,,,4.637,6.729,,,,,,,,5.059,40.595,83.148,3.28,,,,,,19.051,58.359,45.154,6.84,87.728,43.63,26.44,26.44,5.059,5.746,,,35.17,11.329,,,3.918,1.407,8.991,14.289,3.963,,24.235,4.687,,0.071,,27.417,,,0.078,0.203,,,0.082,,,,,,,,,,,
UK,Glasgow City,UKM82,"55.854644, -4.234128",175.453,2024-01-11 08:26,719.915,108.24,1331.506,0.0,2.685,1442.431,2.421,77.056,26.616,62.907,11.261,177.84,3.38,0.0,181.22,0.107,0.247,112.407,12.645,14.014,63.207,7.11,7.88,148.049,1.348,0.086,2.339,16.584,10.204,41.041,7.366,2.235,,26.414,,34.195,1.925,,,7.488,,,0.14,,,,26.476,,11.969,0.768,20.768,26.362,16.221,53.26,9.559,,2.901,,34.279,11.261,57.769,2.236,4.991,0.14,,,69.69,3.874,0.899,,0.365,,,,,,,,0.14,,,,26.476,100.0,91.831,2.901,,,,,,10.698,61.167,54.357,1.429,90.44,57.535,235.12,235.12,26.542,19.521,1.243,,,3.06,,,0.581,,6.477,66.495,,,,6.159,0.181,3.38,,,,,2.483,1.74,,0.074,0.562,,,,1.243,,,,,,,
UK,Gloucestershire,UKK13,"51.845336, -1.992021",2658.043,2024-01-11 09:26,1873.102,48.771,4132.056,0.0,2.336,4183.163,4.571,151.612,36.916,97.188,51.469,337.184,0.255,0.0,337.439,0.081,0.18,189.463,23.23,11.912,56.19,6.889,3.533,149.786,4.176,21.615,11.477,4.764,36.443,45.263,7.969,34.661,0.835,62.884,,29.212,16.96,9.809,,4.887,9.312,,,,,,36.916,,8.114,41.997,22.3,4.902,37.498,29.854,5.256,0.551,22.861,,41.477,30.755,81.413,0.388,2.29,2.158,1.494,0.053,145.229,2.851,7.729,4.768,0.398,0.03,,1.76,16.007,2.947,,,,,,,36.916,59.755,83.769,0.256,,,,,,51.133,97.188,30.058,7.953,95.79,128.395,71.725,71.725,36.916,23.217,,5.726,31.101,17.45,,,0.409,4.906,1.511,9.495,10.093,,3.419,2.934,1.423,0.255,,18.094,,0.985,0.768,,0.031,,0.335,,0.035,,,,,,,,,
UK,Greater Manchester North East,UKD37,"53.586320, -2.175871",401.269,2024-01-11 08:57,657.069,46.284,1808.152,0.0,0.042,1854.478,0.09,62.754,32.77,82.726,8.526,186.777,0.957,0.0,187.733,0.096,0.284,77.686,25.902,10.569,41.593,13.868,5.659,35.712,0.5,1.066,3.559,6.451,35.456,9.265,5.642,3.631,6.911,37.305,,25.635,5.696,9.487,,2.576,0.825,,,,,,32.77,,5.869,12.502,41.741,7.798,42.859,14.764,8.99,11.014,5.785,,59.447,6.518,66.209,2.204,2.755,2.881,2.154,0.065,52.695,3.184,3.626,4.552,4.264,0.891,0.133,,0.269,1.606,,,,,,,32.77,76.443,80.034,3.512,,,,,,7.98,82.726,30.988,4.383,83.971,52.892,384.331,384.331,32.77,9.862,,18.838,3.156,6.885,,,5.154,5.502,4.39,30.207,11.468,1.563,,3.849,4.591,0.957,,9.681,,3.432,,,1.077,,0.546,,0.104,,,,,,,,,
UK,Greater Manchester North West,UKD36,"53.547264, -2.532058",328.252,2024-01-11 08:56,669.205,55.405,1646.052,0.601,0.615,1702.674,1.098,59.672,44.024,84.632,11.866,200.194,1.258,0.0,201.452,0.089,0.299,111.125,7.659,57.082,55.509,3.826,28.513,66.418,0.682,2.434,3.058,18.036,12.222,20.734,0.379,6.477,2.317,29.765,,31.061,11.559,11.756,,5.666,,0.025,,,,,44.024,,5.751,20.513,25.77,21.311,14.441,34.747,0.635,3.883,10.855,,49.881,9.763,79.899,1.29,0.93,0.174,0.308,,56.971,0.92,3.813,,,,,0.944,1.159,,,,,,,,44.024,82.28,94.407,2.161,,,,,,11.546,84.607,36.701,4.506,95.473,47.622,371.026,371.026,44.024,12.049,,,9.765,13.657,,,,,1.559,47.755,13.89,,7.955,1.087,0.291,1.258,,,0.211,0.515,,0.026,,,0.319,,,,,,,,,,,
UK,Greater Manchester South East,UKD35,"53.429110, -2.109197",229.406,2024-01-11 09:18,448.231,45.355,1421.537,0.0,1.398,1468.289,2.989,50.911,12.668,78.823,9.419,151.821,0.867,0.0,152.688,0.114,0.339,85.062,7.895,9.22,56.028,5.2,6.073,73.214,0.631,2.266,4.793,6.505,21.282,15.9,3.932,1.718,0.764,28.016,0.582,32.469,10.387,8.025,0.156,1.459,0.27,,,,,,12.668,,6.699,24.057,50.888,8.253,27.0,31.23,7.723,1.501,3.374,1.144,55.029,7.054,72.837,0.351,0.106,0.02,0.605,,49.829,3.516,,0.011,1.961,0.499,,0.507,1.03,0.35,0.478,,,,,,12.668,74.893,92.406,0.69,,,,,,9.191,78.823,41.192,,97.875,46.424,134.495,134.495,12.668,4.487,,3.718,10.938,13.177,,5.07,2.487,0.013,0.209,15.488,10.18,,5.381,4.461,0.038,0.867,,2.867,,1.188,,,0.633,,0.228,,,0.197,,,,,,,,
UK,Greater Manchester South West,UKD34,"53.449666, -2.378692",202.987,2024-01-11 09:17,562.231,48.134,1204.266,0.0,0.852,1253.252,1.739,86.28,33.85,114.984,16.441,251.555,1.369,1.166,254.091,0.153,0.447,138.801,20.767,42.422,55.177,8.256,16.864,70.35,5.494,2.879,2.515,15.282,23.358,25.575,6.137,1.005,0.534,53.03,,45.767,16.719,13.857,,4.691,0.796,0.065,,,,,33.85,,33.419,17.51,15.298,13.291,20.315,29.642,7.112,0.619,1.165,,61.462,12.626,99.594,1.514,3.16,1.948,0.423,,79.236,5.581,4.019,3.489,2.3,,,0.888,2.053,0.874,,,,,,,33.85,76.796,86.616,1.755,,,,,,16.185,114.927,39.803,3.495,91.835,61.733,205.892,205.892,33.761,24.547,,5.317,12.489,14.541,,,2.001,3.034,3.662,28.535,12.051,,5.399,4.854,2.258,1.369,1.081,4.843,0.394,0.49,,0.057,,0.089,0.256,,,,,,0.085,,,,,
UK,Gwent Valleys,UKL16,"51.687635, -3.125023",513.602,2024-01-11 09:54,568.063,43.584,1376.97,0.0,0.094,1420.647,0.214,142.745,0.375,85.285,8.34,236.746,0.047,0.0,236.793,0.251,0.417,117.097,5.631,10.605,49.461,2.379,4.479,35.391,1.125,3.022,0.362,2.305,49.591,39.81,16.505,16.855,0.255,69.32,,29.741,0.209,3.439,,3.831,,,,,,,0.375,,13.486,36.236,4.346,2.703,58.147,27.889,11.563,0.179,11.807,,48.562,4.193,79.069,,,0.679,,0.242,141.824,1.492,1.125,3.599,,,,1.125,0.842,2.181,,,,,,,0.375,50.278,92.711,,,,,,,8.34,84.948,34.873,1.319,99.355,121.216,4.501,4.501,0.375,21.529,,26.146,10.09,0.245,,,,4.22,,45.932,4.032,,13.486,1.75,0.476,0.047,,,,,,0.337,,,,,0.169,,,,,,,,,
UK,Gwynedd,UKL12,"52.893834, -3.818241",2554.361,2024-01-11 09:53,1023.234,12.785,1759.624,0.0,0.749,1773.157,5.532,120.442,0.373,37.568,19.69,178.074,0.0,0.0,178.074,0.118,0.174,84.137,5.667,2.516,47.248,3.183,1.413,29.228,0.147,11.365,5.727,1.063,11.934,20.387,8.002,13.466,2.685,75.903,,14.602,2.459,7.51,,1.456,0.996,,,,,,0.373,,0.744,57.719,29.087,2.83,31.767,16.927,6.644,2.229,11.181,,63.02,7.34,32.473,,1.876,0.56,7.554,0.889,109.564,1.641,0.828,1.713,0.915,,,5.152,6.24,0.057,0.902,,,,,,0.373,37.276,86.436,,,,,,,19.033,37.194,38.868,2.203,90.968,91.989,1.896,1.896,0.373,28.453,,0.288,31.689,6.546,,4.579,2.434,4.56,1.557,7.393,19.989,,26.167,4.367,0.465,,,5.058,,6.272,0.399,0.374,,,0.657,,0.738,,,,,,,,,
UK,Hackney and Newham,UKI41,"51.539691, 0.025024",55.616,2024-01-11 09:20,214.203,77.679,456.691,1.9,15.152,551.423,16.322,70.462,14.11,41.62,11.297,137.489,9.445,0.0,146.934,0.329,0.642,114.671,10.899,7.921,83.404,7.927,5.761,25.542,2.961,,0.434,7.532,0.377,44.248,15.603,0.679,2.035,7.897,,31.606,0.309,1.764,0.032,6.546,1.356,,,,,,14.11,,26.211,,3.843,18.097,0.906,62.797,22.144,2.889,0.963,,11.207,8.671,38.827,2.385,3.016,,,,65.061,1.317,0.545,0.931,,,0.254,2.372,,,,0.652,,,,,13.458,76.757,93.29,3.385,,,,,,11.103,41.605,75.94,1.309,92.335,63.969,124.898,119.122,14.11,6.493,,,,0.742,5.776,,,2.236,4.281,57.94,4.237,2.247,20.996,3.165,,9.445,,12.007,,,0.008,0.014,,,0.195,,,0.077,,,,,,,,
UK,Haringey and Islington,UKI43,"51.566902, -0.121394",44.472,2024-01-11 09:30,163.685,50.463,392.073,0.0,11.35,453.886,18.363,32.029,11.214,14.019,4.006,61.269,11.736,0.0,73.005,0.196,0.374,42.375,5.151,4.634,69.163,8.406,7.564,18.127,0.263,0.485,0.428,2.141,0.469,20.921,3.506,0.694,0.126,6.782,,8.321,2.609,0.479,,2.83,,,,,,,11.214,,6.565,12.099,10.696,15.274,3.345,65.317,10.948,0.394,2.168,,21.173,3.91,10.232,0.316,0.058,0.009,0.02,,31.626,,0.516,0.429,2.843,,0.096,,,,,0.864,,,,,10.351,97.602,72.983,0.986,,,,,,3.563,14.019,59.354,3.683,98.741,24.977,279.938,258.38,11.209,7.053,,,,18.61,21.558,,20.276,3.057,0.182,70.64,3.417,2.398,,,0.028,11.736,,,,0.063,0.07,,,0.005,0.443,,,,,,,,,,,
UK,Harrow and Hillingdon,UKI74,"51.546034, -0.443466",166.257,2024-01-11 09:40,410.204,39.141,899.65,0.0,0.342,939.133,0.867,66.665,23.38,17.568,2.247,109.86,1.562,0.0,111.423,0.163,0.268,50.519,3.359,2.183,45.985,3.058,1.988,26.23,0.382,0.376,0.474,1.305,4.249,25.581,7.353,2.34,0.152,31.239,,7.086,1.576,3.353,,1.015,,,,,,,23.38,,17.004,16.723,21.094,7.426,24.184,38.373,11.03,0.228,3.51,,46.859,1.957,16.28,1.149,0.981,0.354,,,64.182,0.427,0.82,,0.041,,0.006,0.285,,,,,,,,,23.38,87.057,92.667,1.723,,,,,,1.783,17.549,40.336,4.669,96.275,63.026,1040.286,1040.286,23.38,3.639,,,,8.968,,,0.234,,1.472,45.179,19.085,0.252,12.691,2.43,0.531,1.562,,,,,,0.019,,,0.464,,,,,,,,,,,
UK,Hartlepool and Stockton-on-Tees,UKC11,"54.595495, -1.296969",300.141,2024-01-11 08:59,418.555,23.193,1016.774,0.0,0.595,1040.562,2.5,101.826,12.171,40.185,3.425,157.607,0.317,0.0,157.924,0.243,0.377,45.823,9.459,6.267,29.074,6.002,3.976,14.199,0.243,0.799,1.227,8.947,18.268,15.077,5.287,0.12,1.225,80.117,,9.456,1.435,2.078,,1.156,,,,,,,12.171,,7.099,23.337,35.823,22.265,45.461,14.807,5.192,1.203,0.118,,78.681,2.626,35.438,0.693,3.647,0.305,1.173,,96.008,2.142,2.182,0.422,,,,,,0.799,,0.481,,,,,11.69,76.663,88.187,0.681,,,,,,3.349,40.131,23.532,5.431,94.286,90.531,355.343,341.296,12.171,11.296,,23.337,,3.571,14.047,,,1.051,3.582,33.742,5.171,,,5.331,0.3,0.317,,,,1.152,,0.054,,,0.076,,,,,,,,,,,
UK,Heart of Essex,UKH36,"51.710966, 0.534242",855.349,2024-01-11 09:18,899.344,20.882,1193.832,0.0,0.156,1214.87,0.743,53.385,1.944,47.966,5.852,109.148,1.518,0.0,110.666,0.059,0.121,49.614,6.155,3.351,45.456,5.639,3.07,9.422,0.58,1.109,1.134,2.752,19.395,12.543,1.531,2.252,,37.06,,23.107,1.463,1.249,,0.841,2.188,,,,,,1.944,,9.904,18.948,19.381,5.738,40.435,23.495,2.867,,4.218,,69.42,3.455,44.618,0.374,0.074,,,,52.938,1.786,1.469,0.093,,,0.131,0.765,0.688,0.812,,,0.886,,,,1.059,59.041,93.02,0.7,,,,,,5.637,47.917,48.173,3.063,99.162,48.916,33.225,18.09,1.944,4.469,15.135,13.883,11.762,3.051,,,,0.193,0.138,14.379,2.604,2.247,13.067,3.724,,1.518,,37.388,,,,0.049,,,0.215,,,,,,,,,,,
UK,"Herefordshire, County of",UKG11,"52.109791, -2.729382",2181.316,2024-01-11 08:52,1333.875,11.912,2161.993,0.0,0.207,2174.112,1.709,31.405,0.71,17.147,4.426,53.689,0.0,0.175,53.865,0.024,0.04,19.687,1.842,1.285,36.668,3.431,2.393,28.136,0.368,1.656,1.395,1.817,9.299,5.39,1.404,2.012,,22.599,,4.602,1.43,,,1.008,,,,,,,0.71,,8.317,37.412,31.509,10.596,54.227,17.164,4.469,,6.408,,71.959,3.726,15.488,,,,,,31.405,,,0.03,1.629,,,,0.487,0.212,,,,,,,0.71,84.186,90.324,,,,,,,4.426,17.147,26.835,,100.0,28.609,16.042,16.042,0.71,2.797,,4.801,11.013,8.341,,,9.503,0.174,,22.762,,,,,,,0.175,,,,,,,,,,,,,,,,,,,
UK,Hertfordshire,UKH23,"51.840112, -0.101139",1643.238,2024-01-11 09:24,2234.349,81.302,3552.019,0.0,1.74,3635.061,2.096,211.074,10.179,133.174,84.455,438.881,0.316,0.247,439.445,0.094,0.196,299.232,13.846,21.461,68.181,3.155,4.89,62.335,2.923,17.052,16.675,7.546,27.669,111.544,7.13,5.857,1.396,85.127,0.019,69.221,9.721,17.74,1.277,14.474,33.331,,,,,,10.179,,3.461,20.19,19.745,5.666,20.776,52.846,3.378,0.661,2.775,0.009,40.33,31.512,119.36,1.24,6.007,0.007,0.233,,203.586,2.137,4.826,4.774,2.076,,,3.8,47.158,1.061,0.923,,0.067,,,,10.111,37.312,89.627,0.587,,,,,,83.865,133.063,51.978,3.624,96.453,208.957,12.052,11.973,10.179,2.116,0.08,1.256,55.839,7.3,,1.093,1.559,3.585,2.846,17.138,13.321,,4.5,1.605,0.003,0.316,0.247,39.466,,0.11,0.022,0.111,,,0.589,,,0.959,,,,,,,,
UK,Hounslow and Richmond upon Thames,UKI75,"51.445996, -0.351139",114.523,2024-01-11 09:40,327.785,34.668,631.023,0.0,2.766,668.457,7.388,73.332,26.743,64.339,11.123,175.537,3.863,0.0,179.4,0.224,0.536,107.266,4.651,6.663,61.108,2.649,3.796,34.87,0.812,1.53,0.872,17.083,6.203,22.306,10.533,2.354,3.606,34.452,0.082,22.287,4.548,14.217,,7.748,0.146,0.015,,,,,26.743,,7.304,13.752,7.836,26.552,9.642,30.418,14.363,4.917,3.21,0.111,46.981,10.976,61.705,1.344,0.511,1.263,,0.016,70.199,0.479,2.155,,,,,,0.146,,,,,,,,26.743,98.685,95.906,1.833,,,,,,10.875,64.336,34.64,3.35,95.727,65.342,240.444,240.444,26.743,7.991,,,1.315,7.069,,,,,0.696,69.658,22.097,,,0.745,1.722,3.863,,1.315,0.135,,,0.003,,,0.248,,0.021,,,,,,,,,
UK,"Inverclyde, East Renfrewshire and Renfrewshire",UKM83,"55.818884, -4.548056",598.089,2024-01-11 08:26,653.622,32.617,1421.736,0.0,0.499,1454.851,1.505,47.686,9.707,72.595,10.437,140.426,0.0,0.0,140.426,0.073,0.215,96.953,0.033,8.369,69.042,0.023,5.96,68.822,,7.265,3.173,7.255,17.335,27.153,5.552,1.723,,13.258,,48.005,,,,,,,,,,,9.707,,,69.602,30.398,9.994,23.879,56.941,11.643,,3.613,,27.803,6.258,72.595,,,0.033,,,47.654,,,,,,,,4.18,,,,,,,,9.707,59.955,100.0,,,,,,,10.437,72.595,66.128,,99.932,42.652,93.007,93.007,9.707,5.034,,,40.045,,,,,,,,,,,,0.068,,,,,,,,,,,,,,,,,,,,,
UK,"Inverness & Nairn and Moray, Badenoch & Strathspey",UKM62,"57.250814, -4.223524",7945.143,2024-01-11 08:22,2129.242,24.477,2002.168,0.0,1.429,2028.075,5.517,135.582,3.252,16.818,146.675,302.327,0.0,0.0,302.327,0.064,0.142,228.319,64.382,119.845,75.521,21.296,39.641,387.698,7.506,121.428,9.48,0.144,3.3,54.309,4.787,12.695,5.814,57.976,,7.648,4.996,0.731,,4.343,3.918,,,,,,3.252,,5.117,82.787,6.463,0.854,19.619,40.056,3.531,4.289,9.363,,42.761,36.471,15.225,1.209,12.039,,2.281,,120.053,,0.637,0.956,,,0.144,10.23,55.14,41.502,3.189,,,,,,3.252,24.865,90.525,0.892,,,,,,145.408,11.994,45.474,3.789,88.546,119.011,2.217,2.217,3.252,16.571,,28.295,37.593,29.706,,2.174,,5.687,8.88,2.961,4.346,0.098,6.975,,,,,2.671,,1.682,8.655,4.824,,,1.268,,,,,,,,,,,
UK,Isle of Anglesey,UKL11,"53.279309, -4.348891",721.48,2024-01-11 09:55,545.519,4.916,809.487,0.0,0.0,814.403,0.0,24.603,0.0,2.116,5.6,32.32,0.0,0.0,32.32,0.045,0.059,20.898,0.147,0.652,64.658,0.453,2.017,2.43,,3.643,1.86,0.027,0.591,4.886,8.292,2.454,,8.971,,1.499,,,,0.098,,,,,,,,,,65.044,33.215,1.269,27.915,19.858,33.702,,9.976,,36.465,5.6,2.116,,0.147,,,,24.457,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,5.6,2.116,70.816,,99.404,23.236,,,,1.367,,,,,,,,,0.596,1.741,,,,,,,,,,,,,,,,,,,,,,,,,,
UK,Isle of Wight,UKJ34,"50.670555, -1.332100",382.301,2024-01-11 09:06,379.062,24.791,510.347,0.0,0.233,535.371,0.932,11.859,0.288,34.761,39.776,86.684,0.081,0.0,86.765,0.031,0.229,77.128,15.135,17.758,88.977,17.459,20.486,51.606,3.101,19.16,5.641,1.685,3.21,10.155,,,1.288,0.416,,20.464,4.687,4.569,0.145,8.442,3.433,,,,,,0.288,,7.795,48.17,14.181,4.847,9.235,85.63,,10.863,,,3.507,5.996,19.25,0.044,2.317,0.653,,,8.845,1.197,2.481,11.04,0.574,0.219,0.039,8.86,23.886,0.5,0.495,,,,,,0.288,15.073,55.38,0.369,,,,,,39.709,34.761,58.873,7.138,74.586,11.781,0.725,0.725,0.288,0.078,,1.257,60.052,13.484,,1.244,1.65,31.759,19.541,21.224,13.144,0.098,22.275,3.443,5.503,0.081,,8.63,,,0.002,,0.63,,0.067,,,0.417,,,,,,,,
UK,Kensington & Chelsea and Hammersmith & Fulham,UKI33,"51.498418, -0.214841",28.541,2024-01-11 09:19,124.624,48.982,270.947,0.385,10.142,330.457,17.154,13.727,18.574,9.811,0.479,42.59,3.674,0.0,46.264,0.11,0.342,19.54,0.37,0.793,45.879,0.87,1.863,10.446,0.231,,0.127,5.045,1.639,9.056,1.96,,,2.711,,3.127,,,,0.121,,,,,,,18.574,,48.317,,26.461,51.422,16.704,65.976,14.276,,,,19.748,0.479,9.77,0.037,0.273,,,,13.417,,0.041,,,,,,,,,0.02,,,,,18.553,100.0,99.587,0.268,,,,,,0.428,9.811,31.874,0.413,97.746,12.124,3880.346,3876.075,18.279,1.603,,,,,4.271,,,,1.986,25.222,,,,,,3.674,,,,,,,,0.295,0.05,,,,,,,,,,,
UK,Kent Thames Gateway,UKJ43,"51.324669, 0.826504",546.313,2024-01-11 09:40,686.354,35.317,1222.154,0.0,0.558,1258.029,1.555,113.815,11.873,45.71,9.951,181.35,0.238,0.0,181.588,0.166,0.264,98.363,6.566,5.936,54.239,3.621,3.273,25.319,0.691,5.982,1.452,3.176,8.824,44.415,2.237,2.708,3.617,60.837,,29.074,1.599,3.037,,1.331,0.386,0.11,,,,,11.873,,6.94,60.11,14.594,6.948,19.304,39.024,1.966,3.178,2.379,,53.453,3.152,43.644,,1.052,0.86,,,111.903,0.121,0.448,,1.498,,0.16,1.635,2.542,1.852,0.61,,,,,,11.873,31.674,95.479,,,,,,,9.943,45.694,63.605,0.979,98.32,110.285,119.314,119.314,11.873,3.53,,18.606,25.548,3.499,,6.127,3.277,,0.924,13.376,6.643,1.612,16.434,0.264,0.756,0.238,,3.876,1.103,,,0.017,,,0.009,,,,,,,,,,,
UK,"Kingston upon Hull, City of",UKE11,"53.766823, -0.326864",71.826,2024-01-11 09:01,196.212,38.597,599.76,0.0,2.196,640.553,5.382,77.96,24.405,11.442,1.602,115.409,1.541,0.0,116.949,0.397,0.588,24.978,4.983,5.039,21.643,4.317,4.366,5.635,0.522,,0.238,0.497,4.04,12.807,3.111,0.294,,61.747,,6.539,0.365,,,0.843,,,,,,,24.405,,32.563,,14.83,4.346,35.313,16.428,3.991,,0.377,,79.204,1.602,6.492,0.033,,,,,77.927,2.557,2.028,,0.365,,,,,,,,,,,,24.405,100.0,56.741,0.042,,,,,,1.602,11.442,57.149,17.723,99.958,73.873,1523.574,1523.574,24.405,4.087,,,,3.192,,,3.192,,,52.607,,,,22.344,,1.541,,,,,,,,,,,,,,,,,,,,
UK,Lambeth,UKI45,"51.459261, -0.121485",26.713,2024-01-11 09:31,95.825,19.18,290.526,0.0,9.845,319.551,33.918,9.859,8.639,1.802,1.369,21.668,13.795,0.0,35.464,0.103,0.226,11.474,0.181,1.388,52.954,0.836,6.406,5.275,0.181,,0.054,0.904,0.06,7.319,0.903,0.057,0.139,1.442,,0.838,,,,1.134,,,,,,,8.639,,13.231,,3.924,50.172,3.323,74.238,9.156,1.405,0.574,,14.626,1.369,1.802,0.117,0.064,,,,9.678,,,,,,,,,,,,,,,,8.639,100.0,100.0,1.191,,,,,,1.215,1.797,46.505,,98.162,6.268,630.956,630.956,8.544,3.591,,,,,,,,,0.647,82.845,,,,,,13.795,,,,,0.012,0.005,,0.095,0.154,,,,,,,,,,,
